source_name,start_time,avg(e.emissions_quantity),any_value(lat),any_value(lon),capacity,co2_per_m2
Ashley County,2023-11-01,921.173,33.19107800187882,-91.76733819312972,406106.553,0.0023
Lincoln County,2023-11-01,264.028,47.57552240891536,-118.41869975982458,115226.348,0.0023
Zapata County,2023-11-01,48.11,26.99844515546594,-99.1694366531278,25349.156,0.0019
Union County,2023-11-01,44.29,36.48129886798747,-103.47004449267352,18986.922,0.0023
Lafayette County,2023-11-01,37.893,33.24150563382963,-93.60607317294392,17483.24,0.0022
Roane County,2023-11-01,63.472,38.71448907813677,-81.3487553874276,13459.471,0.0047
Grant County,2023-11-01,403.73,38.64865360014268,-84.62443159717334,91493.254,0.0044
Guadalupe County,2023-11-01,39.638,34.86416567801628,-104.7889772972219,17998.348,0.0022
Hampshire County,2023-11-01,6324.683,42.34002107581333,-72.66388797231595,1014027.835,0.0062
Clark County,2023-11-01,304.696,39.33442750632798,-87.78820891930631,159099.311,0.0019
Houston County,2023-11-01,3243.952,31.153859093304497,-85.30456688114315,2124098.834,0.0015
Douglas County,2023-11-01,1068.445,38.912639562329815,-119.6163969185806,480425.831,0.0022
Kingfisher County,2023-11-01,435.53,35.94586247943261,-97.94332258503196,208400.462,0.0021
Brown County,2023-11-01,2364.708,45.59010417733709,-98.35287044277658,1062312.002,0.0022
Washington County,2023-11-01,343.588,37.96438358995082,-90.87712909649024,72134.937,0.0048
Dyer County,2023-11-01,2229.871,36.05929022179893,-89.41407219177381,942581.089,0.0024
Bowie County,2023-11-01,2889.106,33.446451520965574,-94.42428349991226,1290455.11,0.0022
Kossuth County,2023-11-01,696.877,43.20533242517149,-94.20697900989192,451191.423,0.0015
Hickman County,2023-11-01,41.482,36.67846675602239,-88.97717012656024,17273.323,0.0024
Kosciusko County,2023-11-01,2853.765,41.24520569382276,-85.86103702724503,1232917.299,0.0023
Arenac County,2023-11-01,174.074,44.06586570714304,-83.89692747332391,50626.439,0.0034
Cameron Parish,2023-11-01,99.885,29.78590809885122,-93.23380414333135,359776.368,0.0003
Wayne County,2023-11-01,543.597,38.14708691378258,-82.42546291554162,157964.98,0.0034
Manassas Park Independent City,2023-11-01,1353.889,38.774949486425534,-77.45184069159112,283834.653,0.0048
Fulton County,2023-11-01,3295.71,41.60170951156176,-84.13114627257131,1760454.902,0.0019
Haskell County,2023-11-01,66.392,33.175964083919474,-99.73359483756072,29463.252,0.0023
Newberry County,2023-11-01,1475.81,34.28951568384541,-81.60003224981573,637300.638,0.0023
Humphreys County,2023-11-01,670.682,36.041034970962485,-87.77669680358864,466917.593,0.0014
Hyde County,2023-11-01,41.313,44.54809662580415,-99.48685507220874,18302.829,0.0023
Montgomery County,2023-11-01,918.922,35.33268382678012,-79.90750731152247,252202.172,0.0036
Pike County,2023-11-01,127.505,38.39908394526218,-87.23210980121779,37929.318,0.0034
Antrim County,2023-11-01,294.723,44.99890535848524,-85.14221272015855,79166.593,0.0037
Eastland County,2023-11-01,260.546,32.32886925013088,-98.83260097387928,206729.627,0.0013
Llano County,2023-11-01,162.499,30.70590716314662,-98.6843559430736,91973.386,0.0018
Carroll County,2023-11-01,441.319,40.58298368877901,-86.56345456162144,190154.564,0.0023
Whitfield County,2023-11-01,5833.511,34.806069781269954,-84.96805316037661,3241515.512,0.0018
Medina County,2023-11-01,4905.54,41.1175699550343,-81.89944323780732,1410273.866,0.0035
Saint Joseph County,2023-11-01,13757.449,41.61726023900553,-86.28982623550321,5954665.53,0.0023
Hancock County,2023-11-01,4104.775,40.52254317076553,-80.57326325058885,1144721.893,0.0036
Chesapeake Independent City,2023-11-01,12685.779,36.67823275425472,-76.3029500359666,5901585.338,0.0021
Price County,2023-11-01,540.434,45.680296533985285,-90.36127213472386,234844.14,0.0023
Hubbard County,2023-11-01,559.252,47.10909988029186,-94.9164409155708,157088.351,0.0036
Yuma County,2023-11-01,298.538,40.00299323494822,-102.42210182918603,191265.765,0.0016
Webster County,2023-11-01,50.046,38.49473486512203,-80.42250883129725,10700.41,0.0047
Routt County,2023-11-01,461.826,40.484948200487565,-106.99031008012672,202857.384,0.0023
Fallon County,2023-11-01,50.839,46.33275228228979,-104.41614081978378,14806.295,0.0034
Lake Michigan,2023-11-01,861.253,44.270696449364245,-86.37814785914736,469901.792,0.0018
Lee County,2023-11-01,1543.985,40.6417712050535,-91.47887142746546,685578.539,0.0023
White County,2023-11-01,683.973,40.75086184071025,-86.86537803701171,308325.584,0.0022
Hamilton County,2023-11-01,234.609,30.496101854547227,-82.94656979749833,241722.387,0.001
Carroll County,2023-11-01,6040.137,39.5626190831006,-77.02236367041593,1694420.742,0.0036
Rockingham County,2023-11-01,13356.747,42.97656304237069,-70.99722853291291,2794049.212,0.0048
Wyandotte County,2023-11-01,14070.513,39.113789752251826,-94.76535693151938,6542100.76,0.0022
Grant County,2023-11-01,355.108,45.173620596417656,-96.76780110843598,188315.57,0.0019
Jefferson County,2023-11-01,447.698,41.03118898996512,-91.94941446516349,202367.63,0.0022
Davis County,2023-11-01,63.905,40.74734168867115,-92.41050368284712,30621.944,0.0021
Oakland County,2023-11-01,46550.563,42.66042435731294,-83.3856537000124,19971216.851,0.0023
Buchanan County,2023-11-01,50.213,37.26705180778275,-82.03532595984774,7660.103,0.0066
Hardin County,2023-11-01,782.142,35.19979009082183,-88.18522495851444,336648.913,0.0023
Watonwan County,2023-11-01,443.814,43.97954796554897,-94.61495031909628,193493.867,0.0023
Klickitat County,2023-11-01,379.447,45.87453987836562,-120.78866834760338,357688.933,0.0011
Kent County,2023-11-01,7433.593,39.093751876850405,-75.50917005378852,2196454.44,0.0034
Wheeler County,2023-11-01,3.506,41.9146282786869,-98.52799612843724,2270.313,0.0015
Idaho County,2023-11-01,210.536,45.845340398784955,-115.4664829827222,89802.536,0.0023
Schuyler County,2023-11-01,131.538,40.15903332785115,-90.61440627008596,56465.478,0.0023
Pike County,2023-11-01,29.591,33.092222836264895,-84.38922862839681,4628.429,0.0064
Haralson County,2023-11-01,937.818,33.79413423846739,-85.20990391204037,265496.766,0.0035
Calumet County,2023-11-01,1370.473,44.08175676656453,-88.21791679633179,616940.712,0.0022
Gallatin County,2023-11-01,4903.768,45.54019364992496,-111.1698447877518,1430092.562,0.0034
Lawrence County,2023-11-01,298.325,31.548515217967985,-90.10798999845431,212214.762,0.0014
Sheridan County,2023-11-01,7.181,47.575012322815525,-100.34589060800909,7443.333,0.001
Charles County,2023-11-01,4439.971,38.48852603216229,-77.0019422132159,1309195.624,0.0034
Blackford County,2023-11-01,508.671,40.47389549377501,-85.32458224365398,234341.764,0.0022
Bland County,2023-11-01,55.323,37.134145032055976,-81.1308437770728,15043.605,0.0037
Marinette County,2023-11-01,1784.069,45.38357565177545,-88.03498658728694,770589.8,0.0023
Mitchell County,2023-11-01,695.074,31.22537624289475,-84.1941946084733,290792.779,0.0024
Crockett County,2023-11-01,29.442,30.722037025546197,-101.40976704231772,49345.192,0.0006
Barnwell County,2023-11-01,831.736,33.266355461446636,-81.43491229433907,610805.181,0.0014
Kent County,2023-11-01,28648.722,43.03106584862527,-85.55047132044132,12368107.027,0.0023
Perry County,2023-11-01,110.518,35.64337669294026,-87.85922639340878,32901.006,0.0034
McCone County,2023-11-01,14.991,47.64562117754735,-105.79499478434626,6497.813,0.0023
Adams County,2023-11-01,2732.338,39.87174284353251,-77.21807341944566,731500.483,0.0037
Saline County,2023-11-01,1069.743,39.137245902311285,-93.20384658072877,615229.302,0.0017
Calhoun County,2023-11-01,238.884,42.38431525716204,-94.6412788822568,145005.128,0.0016
Cimarron County,2023-11-01,6.462,36.74857309662153,-102.51688303742088,8463.705,0.0008
Kiowa County,2023-11-01,131.386,34.91661181944838,-98.98016253176812,95006.871,0.0014
Grundy County,2023-11-01,2913.411,41.28607456706287,-88.41901933478181,2045392.796,0.0014
Cherry County,2023-11-01,141.712,42.54404498917643,-101.11884576481512,58109.427,0.0024
Lee County,2023-11-01,99.873,36.70568398594411,-83.1290685080442,17203.004,0.0058
Madison County,2023-11-01,12179.634,38.82967532114889,-89.90518821083914,6512000.449,0.0019
Jefferson County,2023-11-01,312.256,40.17667093048817,-97.14349658622118,221638.694,0.0014
San Juan County,2023-11-01,122.58,37.626280978419125,-109.80358182843032,52019.964,0.0024
Saint Louis County,2023-11-01,6579.941,47.606181069756694,-92.47147709265636,1817809.541,0.0036
Bureau County,2023-11-01,1154.561,41.40459610840493,-89.52909222330901,551057.749,0.0021
Blaine County,2023-11-01,51.528,48.43323383948959,-108.95969504248733,11435.066,0.0045
Walworth County,2023-11-01,127.068,45.430513498121066,-100.0327810232039,53438.289,0.0024
Alcona County,2023-11-01,45.825,44.68504473926633,-83.59420216884814,12780.544,0.0036
Doniphan County,2023-11-01,363.924,39.789114186558656,-95.1480954682383,152934.521,0.0024
Coleman County,2023-11-01,105.293,31.77573409559158,-99.45533832338228,68890.261,0.0015
Morton County,2023-11-01,56.326,37.19090741276369,-101.7996343057086,28910.518,0.0019
Manatee County,2023-11-01,5997.713,27.470549249725035,-82.4171915234007,4467385.957,0.0013
Carter County,2023-11-01,4.45,45.51671885498362,-104.53673705333031,1873.322,0.0024
Craighead County,2023-11-01,3737.542,35.8309111958395,-90.63160633275704,1656668.789,0.0023
Tucker County,2023-11-01,95.977,39.11363487048748,-79.56377451159413,27636.707,0.0035
Saline County,2023-11-01,2538.801,38.784548054863954,-97.65003310286914,1609991.034,0.0016
Franklin County,2023-11-01,83.779,31.47657495867162,-90.89854905468934,22697.522,0.0037
Shawnee County,2023-11-01,8443.163,39.0429319176458,-95.7569366883598,3940476.571,0.0021
Rhea County,2023-11-01,1456.536,35.609188757222924,-84.92441657962553,600431.32,0.0024
Phillips County,2023-11-01,92.076,39.78526365995934,-99.34742196109352,56535.783,0.0016
Camden County,2023-11-01,31.423,36.34849623790517,-76.16721077325458,5463.02,0.0058
Taylor County,2023-11-01,115.401,40.737307216440385,-94.69801713776783,47156.006,0.0024
Eagle County,2023-11-01,1117.948,39.62784066403577,-106.69526872621542,221681.629,0.005
McCracken County,2023-11-01,3142.295,37.053337736753896,-88.71195201504558,2257730.098,0.0014
Allegany County,2023-11-01,689.694,42.25728633396892,-78.02747234515732,150450.023,0.0046
Wayne County,2023-11-01,2643.152,39.86452751475674,-85.01036538403312,1186500.833,0.0022
Mercer County,2023-11-01,23.39,40.42180343785451,-93.57091280501636,10435.339,0.0022
Napa County,2023-11-01,4041.584,38.50738877786608,-122.3299177217434,2412328.72,0.0017
Torrance County,2023-11-01,149.991,34.6412798781492,-105.84710495205458,40727.862,0.0037
Dooly County,2023-11-01,286.017,32.1571654490629,-83.79878444213826,78603.969,0.0036
Brown County,2023-11-01,193.187,39.827097076956875,-95.56361258313622,105969.857,0.0018
Echols County,2023-11-01,59.348,30.71006215875007,-82.89386142975157,12795.971,0.0046
Butte County,2023-11-01,31.903,43.724498067023426,-113.1698481182168,507928.906,0.0001
Washington County,2023-11-01,2526.175,44.27346335015903,-72.61524700171925,523621.296,0.0048
Kingman County,2023-11-01,138.331,37.55996747300148,-98.13714269277564,75411.587,0.0018
Lemhi County,2023-11-01,60.372,44.943139854819314,-113.93272074766011,26832.072,0.0022
Wheeler County,2023-11-01,76.536,35.40147730834457,-100.27066146540947,84076.793,0.0009
Watauga County,2023-11-01,1806.149,36.23060898435117,-81.69624907860671,388766.13,0.0046
San Augustine County,2023-11-01,65.844,31.3947306962767,-94.17025657794753,28264.428,0.0023
Jackson County,2023-11-01,34389.497,39.00816669481391,-94.34857397204831,15741654.305,0.0022
Jackson County,2023-11-01,7392.028,42.43152521109754,-122.728157438377,3199615.433,0.0023
Sumter County,2023-11-01,2968.981,33.916076661378995,-80.38149522369953,1222678.723,0.0024
Garvin County,2023-11-01,792.773,34.70620237465289,-97.31084094966364,430808.736,0.0018
Lake County,2023-11-01,25831.585,41.4157336389797,-87.38201229105617,15889180.94,0.0016
Dubuque County,2023-11-01,5093.221,42.468593160412745,-90.8816742742136,2336316.66,0.0022
Brantley County,2023-11-01,156.757,31.196782270412964,-81.98181978111495,42287.616,0.0037
Vance County,2023-11-01,2035.18,36.3657123066751,-78.41073510523395,594885.378,0.0034
Fannin County,2023-11-01,457.506,34.86467799025893,-84.3210191216622,134395.477,0.0034
Richland County,2023-11-01,17370.222,34.02174756424073,-80.90261102509876,8264392.885,0.0021
Lamoure County,2023-11-01,66.197,46.4555710177864,-98.53730752835256,27970.612,0.0024
Fannin County,2023-11-01,403.159,33.59348437938991,-96.1065810102652,177610.113,0.0023
Deschutes County,2023-11-01,4632.656,43.91516228072292,-121.22726322281405,2031452.178,0.0023
Vernon County,2023-11-01,529.406,43.59382449133327,-90.83382417837448,225702.141,0.0023
Hughes County,2023-11-01,899.961,44.38908506952171,-99.9946620198764,392408.477,0.0023
Audrain County,2023-11-01,860.334,39.21706698082448,-91.84281005657856,410524.188,0.0021
Barry County,2023-11-01,872.066,36.710164815041914,-93.82844348878253,396460.34,0.0022
Lyman County,2023-11-01,25.21,43.895208080748304,-99.8468341870432,10970.842,0.0023
Gunnison County,2023-11-01,262.817,38.66481375973813,-107.02960332996092,75834.958,0.0035
Potter County,2023-11-01,51.119,45.06504076837891,-99.95837003711615,28761.945,0.0018
McIntosh County,2023-11-01,265.023,35.37347354340427,-95.66617010692237,116519.398,0.0023
Richland Parish,2023-11-01,308.474,32.41892504703728,-91.76391078098348,139968.559,0.0022
Hernando County,2023-11-01,1820.558,28.553081572381565,-82.50852075456609,1037798.987,0.0018
Wilson County,2023-11-01,3391.542,35.70591207126014,-77.91988218567813,1566482.524,0.0022
Miami County,2023-11-01,3595.675,40.053256659993295,-84.22877949012339,1488608.351,0.0024
Real County,2023-11-01,2.541,29.83278796828813,-99.82242705050189,739.238,0.0034
Worcester County,2023-11-01,28113.216,42.3520886927098,-71.9079877373684,4938104.628,0.0057
Kodiak Island Borough,2023-11-01,545.033,57.6015918062138,-153.82009369479363,9427.166,0.0578
Lake Hurron,2023-11-01,389.041,44.75318293844734,-83.13506425791282,180473.291,0.0022
Henry County,2023-11-01,1818.096,41.33406836103608,-84.06839399388168,758601.164,0.0024
Douglas County,2023-11-01,145.623,36.93355875736496,-92.49696484600358,63109.882,0.0023
Lafayette County,2023-11-01,44.706,29.985345526619707,-83.18093469015821,12616.023,0.0035
Sebastian County,2023-11-01,4978.017,35.19925260302042,-94.27369537340644,2828860.309,0.0018
Tattnall County,2023-11-01,286.791,32.045550590047824,-82.05861865270569,62982.715,0.0046
Putnam County,2023-11-01,1889.389,38.50941334900249,-81.90883602495869,869072.212,0.0022
Craig County,2023-11-01,402.286,36.762135576195654,-95.2092653590681,195812.613,0.0021
Calhoun County,2023-11-01,20.179,38.843987262353096,-81.11843725066119,3094.606,0.0065
Thurston County,2023-11-01,100.136,42.16038140850146,-96.54480397594725,21641.946,0.0046
Twiggs County,2023-11-01,391.643,32.667209245371495,-83.4271866730963,174848.625,0.0022
Kiowa County,2023-11-01,83.96,37.55920502135977,-99.28570101234784,38710.323,0.0022
Terrell County,2023-11-01,232.755,31.77700878227633,-84.43701609327663,103257.369,0.0023
Starke County,2023-11-01,390.007,41.2813611666946,-86.6474280031139,111552.912,0.0035
Franklin County,2023-11-01,457.366,37.993186385663805,-88.92470134157446,199872.694,0.0023
Murray County,2023-11-01,107.744,44.02433628665138,-95.76353422886984,48121.305,0.0022
Peoria County,2023-11-01,11594.199,40.7878835366414,-89.75936269108117,5271379.656,0.0022
Houghton County,2023-11-01,517.016,46.89134960929853,-88.69416467738172,107542.817,0.0048
Volusia County,2023-11-01,6243.581,29.082592984566645,-81.06711469898629,4384883.932,0.0014
Gilliam County,2023-11-01,28.253,45.37909695007283,-120.21117805582956,97984.389,0.0003
Tazewell County,2023-11-01,6827.988,40.50766609275709,-89.51286110518453,3094496.085,0.0022
Faulkner County,2023-11-01,3695.727,35.14689052852947,-92.33169247966072,1629215.59,0.0023
Wilcox County,2023-11-01,164.572,31.973376186078276,-83.43230623549145,88596.523,0.0019
Kleberg County,2023-11-01,353.572,27.425980863431356,-97.58519834470566,274185.661,0.0013
Buchanan County,2023-11-01,5146.183,39.65900425180929,-94.80898137363896,2714806.823,0.0019
Midland County,2023-11-01,5081.577,43.64651673769033,-84.38926860252306,2633764.819,0.0019
Massac County,2023-11-01,501.388,37.21857142383124,-88.70730909729956,347186.784,0.0014
Fayette County,2023-11-01,2607.103,39.92059291049946,-79.64728124585108,715286.036,0.0036
Saline County,2023-11-01,674.042,40.52438798477402,-97.14071927987897,281158.339,0.0024
Mono County,2023-11-01,94.675,37.93952823193931,-118.88765286895818,39212.747,0.0024
Graves County,2023-11-01,755.993,36.72365590418893,-88.65126935155936,317088.081,0.0024
Caldwell County,2023-11-01,183.808,37.144986324375715,-87.86792299329566,83687.641,0.0022
Minidoka County,2023-11-01,741.388,42.85404736564417,-113.63706635729366,218309.782,0.0034
Perry County,2023-11-01,258.641,31.17258588866476,-88.99202419015485,233714.824,0.0011
Somerset County,2023-11-01,1396.497,39.972805514520054,-79.02854817538709,404779.53,0.0035
Jefferson County,2023-11-01,1085.563,39.309504293262215,-77.86214087697968,188907.596,0.0057
Comanche County,2023-11-01,143.761,31.94770418884329,-98.5591473875781,106002.322,0.0014
Delta County,2023-11-01,585.699,38.85960353627735,-107.8617149302998,262135.756,0.0022
