source_name,any_value(e.start_time),iso3_country,sum(e.emissions_quantity),capacity,co2_per_m2
Wichita Urban Area,2021-01-01,USA,1214219.1413800002,10856568.583,0.1118
Coffee County,2021-01-01,USA,43891.90591999999,393085.375,0.1117
Sherman County,2021-01-01,USA,2191.790409999999,19617.804,0.1117
Cuyahoga County,2021-01-01,USA,2562144.0955800004,22951799.566,0.1116
Peoria Urban Area,2021-01-01,USA,938084.9073999998,8404518.635,0.1116
Phillips County,2021-01-01,USA,32656.42579,292636.693,0.1116
Pasco County,2021-01-01,USA,397212.2721199999,3558613.716,0.1116
Pleasants County,2021-01-01,USA,45233.92589,405498.873,0.1116
Walker County,2021-01-01,USA,63013.17865,564828.297,0.1116
Virginia Beach Urban Area,2021-01-01,USA,3752037.4336299994,33639316.074,0.1115
Kingsbury County,2021-01-01,USA,1755.9628699999996,15744.2,0.1115
Hanson County,2021-01-01,USA,1516.5679399999997,13606.62,0.1115
Des Moines Urban Area,2021-01-01,USA,1755011.0724599997,15774148.004,0.1113
Sandusky County,2021-01-01,USA,133399.30957,1198554.527,0.1113
Harrison County,2021-01-01,USA,12944.442880000002,116419.246,0.1112
Dubuque County,2021-01-01,USA,259794.86311999997,2336316.66,0.1112
Bartow County,2021-01-01,USA,362504.5180600001,3260710.536,0.1112
Youngstown Urban Area,2021-01-01,USA,1083728.45429,9757651.151,0.1111
Wright County,2021-01-01,USA,17408.955950000003,156819.687,0.111
Reno Urban Area,2021-01-01,USA,1306488.1660900002,11766221.315,0.111
Washoe County,2021-01-01,USA,1314638.55234,11842211.94,0.111
Latimer County,2021-01-01,USA,7407.05192,66788.592,0.1109
Hill County,2021-01-01,USA,34513.534,311145.904,0.1109
Simpson County,2021-01-01,USA,31560.17124,284461.265,0.1109
Marshall County,2021-01-01,USA,105260.27957999997,949880.584,0.1108
Springfield Urban Area,2021-01-01,USA,840632.9891700003,7586682.395,0.1108
Saguache County,2021-01-01,USA,10735.22074,96924.543,0.1108
Miami-Dade County,2021-01-01,USA,3721269.4982800023,33607923.803,0.1107
Tazewell County,2021-01-01,USA,342562.17454000015,3094496.085,0.1107
Haskell County,2021-01-01,USA,6634.027840000002,59929.148,0.1107
North Slope Borough,2021-01-01,USA,50831.00542,459133.385,0.1107
Multnomah County,2021-01-01,USA,2078904.0214099998,18777224.63,0.1107
Harney County,2021-01-01,USA,20319.15712,183608.221,0.1107
Peoria County,2021-01-01,USA,582976.1023400001,5271379.656,0.1106
Colquitt County,2021-01-01,USA,84838.75292,767248.647,0.1106
Union County,2021-01-01,USA,130842.54662999998,1183662.989,0.1105
Clinton County,2021-01-01,USA,38949.98612999998,352550.617,0.1105
Limestone County,2021-01-01,USA,18789.501069999995,170213.725,0.1104
Laclede County,2021-01-01,USA,58257.91180999999,527863.86,0.1104
Oldham County,2021-01-01,USA,2014.5834400000003,18245.753,0.1104
Lenoir County,2021-01-01,USA,88705.71583000002,803822.582,0.1104
Dyer County,2021-01-01,USA,104094.55420999997,942581.089,0.1104
Norton County,2021-01-01,USA,4132.982109999999,37473.322,0.1103
Paulding County,2021-01-01,USA,27840.503110000005,252391.316,0.1103
Allen County,2021-01-01,USA,1124953.6287600002,10194841.213,0.1103
Lincoln County,2021-01-01,USA,12692.96102,115226.348,0.1102
Blackford County,2021-01-01,USA,25792.117089999996,234341.764,0.1101
Catron County,2021-01-01,USA,626.9176,5696.176,0.1101
Bell County,2021-01-01,USA,400042.1680400001,3634603.77,0.1101
Guadalupe County,2021-01-01,USA,1982.1413599999998,17998.348,0.1101
Hardy County,2021-01-01,USA,19377.17494,176138.071,0.11
Florence County,2021-01-01,USA,243827.39340999996,2217178.789,0.11
Jefferson County,2021-01-01,USA,12501.86664,113679.468,0.11
Logan County,2021-01-01,USA,3889.661030000001,35420.048,0.1098
Chase County,2021-01-01,USA,4058.858439999999,36994.162,0.1097
Henry County,2021-01-01,USA,100867.03895999999,919265.943,0.1097
Fresno County,2021-01-01,USA,2107401.32795,19212792.76,0.1097
Jackson County,2021-01-01,USA,21413.84645000001,195125.102,0.1097
Buena Vista County,2021-01-01,USA,46530.35680000001,424283.759,0.1097
Putnam County,2021-01-01,USA,24109.759629999993,219775.645,0.1097
Winneshiek County,2021-01-01,USA,44631.28914,407152.87,0.1096
Madison Parish,2021-01-01,USA,6014.99325,54898.448,0.1096
Barry County,2021-01-01,USA,43468.76671999998,396460.34,0.1096
Lake St. Clair,2021-01-01,USA,52327.290799999995,477699.799,0.1095
Mellette County,2021-01-01,USA,0.7129300000000004,6.516,0.1094
Cedar Rapids Urban Area,2021-01-01,USA,636281.50574,5815710.233,0.1094
Indianapolis Urban Area,2021-01-01,USA,4322736.26233,39502938.201,0.1094
Winchester Independent City,2021-01-01,USA,99226.75429000001,908348.669,0.1092
Appanoose County,2021-01-01,USA,11828.570939999996,108284.332,0.1092
Atchison County,2021-01-01,USA,32663.003510000006,299096.479,0.1092
Delta County,2021-01-01,USA,56859.01456999999,520453.802,0.1092
Grant County,2021-01-01,USA,18863.677900000006,172750.959,0.1092
Franklin County,2021-01-01,USA,51835.40041,475164.719,0.1091
Jackson County,2021-01-01,USA,1717232.7150800005,15741654.305,0.1091
Kern County,2021-01-01,USA,2128677.15369,19510818.362,0.1091
Greenville County,2021-01-01,USA,1096689.24739,10053799.359,0.1091
Clark County,2021-01-01,USA,4782.50344,43843.316,0.1091
Alachua County,2021-01-01,USA,554936.0020799998,5086427.653,0.1091
Davison County,2021-01-01,USA,56728.40239,520376.683,0.109
Harlan County,2021-01-01,USA,4111.6901,37711.119,0.109
Taney County,2021-01-01,USA,81948.51305000001,752101.998,0.109
Wells County,2021-01-01,USA,43986.813819999996,403798.787,0.1089
Los Angeles County,2021-01-01,USA,21688149.885719996,199105411.84,0.1089
Howard County,2021-01-01,USA,9504.97563,87297.562,0.1089
Gallia County,2021-01-01,USA,36967.844260000005,339459.675,0.1089
Washington County,2021-01-01,USA,19092.19804,175357.644,0.1089
Linn County,2021-01-01,USA,624587.02815,5737771.28,0.1089
Chaves County,2021-01-01,USA,62968.241200000004,577978.76,0.1089
Knox County,2021-01-01,USA,1074.1792199999998,9868.49,0.1088
Webster Parish,2021-01-01,USA,51721.77619000002,475553.508,0.1088
La Plata County,2021-01-01,USA,39873.1003,366601.821,0.1088
Ottawa County,2021-01-01,USA,3158.3417799999993,29066.609,0.1087
Washington County,2021-01-01,USA,15045.536259999995,138447.224,0.1087
Armstrong County,2021-01-01,USA,9.481500000000004,87.326,0.1086
Turlock Urban Area,2021-01-01,USA,220683.11877000003,2032753.8,0.1086
South Bend Urban Area,2021-01-01,USA,1866177.9816000005,17191698.018,0.1086
Blanco County,2021-01-01,USA,2605.222470000001,23978.51,0.1086
Choctaw County,2021-01-01,USA,8417.231300000001,77526.879,0.1086
Cherokee County,2021-01-01,USA,43940.995520000004,405493.329,0.1084
Clark County,2021-01-01,USA,61496.73643,568036.871,0.1083
Bernalillo County,2021-01-01,USA,1244418.45163,11503526.274,0.1082
Winston County,2021-01-01,USA,22682.47833,209685.646,0.1082
Albuquerque Urban Area,2021-01-01,USA,1368889.3130700001,12656598.046,0.1082
Refugio County,2021-01-01,USA,3721.0924000000005,34411.355,0.1081
Atkinson County,2021-01-01,USA,10536.558769999998,97446.437,0.1081
Zapata County,2021-01-01,USA,2739.17622,25349.156,0.1081
Hardin County,2021-01-01,USA,36389.14261,336648.913,0.1081
Detroit Urban Area,2021-01-01,USA,9394000.316420002,86965125.721,0.108
Madison County,2021-01-01,USA,82756.40992,766495.333,0.108
Rush County,2021-01-01,USA,13745.407229999999,127445.919,0.1079
Miner County,2021-01-01,USA,1465.84263,13603.598,0.1078
DeKalb County,2021-01-01,USA,1603492.3927699996,14880698.409,0.1078
Tulare County,2021-01-01,USA,644513.1390999999,5980179.008,0.1078
Fayette County,2021-01-01,USA,54521.020540000005,505778.873,0.1078
Charleston Urban Area,2021-01-01,USA,1111068.73507,10306926.172,0.1078
Oktibbeha County,2021-01-01,USA,100439.42430999999,932483.39,0.1077
Douglas County,2021-01-01,USA,1462957.9021000005,13578627.507,0.1077
Bakersfield Urban Area,2021-01-01,USA,1666504.3273299998,15490444.483,0.1076
Mahoning County,2021-01-01,USA,452946.34664999996,4208553.092,0.1076
Brown County,2021-01-01,USA,5285.67427,49132.911,0.1076
Sedgwick County,2021-01-01,USA,1193247.05109,11095337.333,0.1075
McLennan County,2021-01-01,USA,470335.12625999993,4373451.332,0.1075
Jim Hogg County,2021-01-01,USA,583.3528600000002,5425.575,0.1075
Indio Urban Area,2021-01-01,USA,445140.7895000001,4144605.939,0.1074
Talladega County,2021-01-01,USA,142631.89717,1327970.329,0.1074
Polk County,2021-01-01,USA,1548461.13321,14424099.933,0.1074
Allendale County,2021-01-01,USA,5998.463499999999,55854.333,0.1074
Harvey County,2021-01-01,USA,65772.82559000001,612586.52,0.1074
Wyandotte County,2021-01-01,USA,702707.6873699999,6542100.76,0.1074
Wayne County,2021-01-01,USA,22074.205519999992,205532.064,0.1074
Clinton County,2021-01-01,USA,134280.68529999998,1250455.39,0.1074
Towner County,2021-01-01,USA,3015.6059699999996,28117.499,0.1073
Caldwell County,2021-01-01,USA,8981.11847,83687.641,0.1073
Pulaski County,2021-01-01,USA,83203.54769,775233.796,0.1073
Montgomery County,2021-01-01,USA,36925.394920000006,344099.593,0.1073
Darke County,2021-01-01,USA,75700.55376000001,706373.693,0.1072
Rock Island County,2021-01-01,USA,399571.37459,3726562.136,0.1072
Kings County,2021-01-01,USA,356882.97453000006,3328848.984,0.1072
Contra Costa County,2021-01-01,USA,1884852.52821,17605481.646,0.1071
Nashville Urban Area,2021-01-01,USA,2413497.9391199998,22537888.82,0.1071
Bosque County,2021-01-01,USA,4511.77809,42139.335,0.1071
Beauregard Parish,2021-01-01,USA,34777.76941999999,324717.578,0.1071
Vermilion County,2021-01-01,USA,132964.7619,1242066.304,0.1071
Bon Homme County,2021-01-01,USA,5825.89159,54464.62,0.107
Tipton County,2021-01-01,USA,29366.96525,274350.496,0.107
Emanuel County,2021-01-01,USA,17934.892450000003,167552.25,0.107
Brown County,2021-01-01,USA,74972.63917999998,700784.623,0.107
Brown County,2021-01-01,USA,893983.31751,8358354.994,0.107
Craighead County,2021-01-01,USA,177119.74236000003,1656668.789,0.1069
Bowie County,2021-01-01,USA,137875.30503999998,1290455.11,0.1068
Shawnee County,2021-01-01,USA,420957.07275999995,3940476.571,0.1068
Davis County,2021-01-01,USA,3271.8170699999996,30621.944,0.1068
Issaquena County,2021-01-01,USA,54.13909000000001,506.926,0.1068
Rogers County,2021-01-01,USA,229931.32455000002,2153064.564,0.1068
Waco Urban Area,2021-01-01,USA,455493.23770000006,4267268.596,0.1067
Randolph County,2021-01-01,USA,15191.854779999994,142344.234,0.1067
Blaine County,2021-01-01,USA,11119.848910000002,104337.162,0.1066
Henry County,2021-01-01,USA,41145.71970000001,385926.579,0.1066
Kaufman County,2021-01-01,USA,139318.93644000005,1307103.788,0.1066
Bartholomew County,2021-01-01,USA,197938.58748000002,1858052.05,0.1065
Jo Daviess County,2021-01-01,USA,33979.53124999999,318994.203,0.1065
Putnam County,2021-01-01,USA,92571.96425999998,869072.212,0.1065
White County,2021-01-01,USA,11770.090820000003,110610.462,0.1064
McIntosh County,2021-01-01,USA,3223.0871700000007,30303.916,0.1064
Putnam County,2021-01-01,USA,1914.5114299999998,17996.248,0.1064
Franklin County,2021-01-01,USA,80886.69516999999,760016.339,0.1064
Childress County,2021-01-01,USA,4829.3112900000015,45372.191,0.1064
Kingfisher County,2021-01-01,USA,22175.60035,208400.462,0.1064
Ellsworth County,2021-01-01,USA,9076.443389999995,85281.811,0.1064
Clay County,2021-01-01,USA,46768.57229999999,439553.365,0.1064
Washington Parish,2021-01-01,USA,35977.86570999999,338356.321,0.1063
Bureau County,2021-01-01,USA,58568.364709999994,551057.749,0.1063
Tehama County,2021-01-01,USA,97033.47431000002,912890.308,0.1063
Howard County,2021-01-01,USA,61516.35142999998,578699.61,0.1063
Fresno Urban Area,2021-01-01,USA,1818818.57318,17107976.51,0.1063
Scott County,2021-01-01,USA,12167.670989999997,114534.77,0.1062
Clarke County,2021-01-01,USA,22952.976860000006,216097.854,0.1062
Jefferson Parish,2021-01-01,USA,929045.2428300002,8744811.938,0.1062
Topeka Urban Area,2021-01-01,USA,404202.2696,3807402.191,0.1062
Faulkner County,2021-01-01,USA,173079.77079,1629215.59,0.1062
Leflore County,2021-01-01,USA,63908.83734000001,602112.868,0.1061
Limestone County,2021-01-01,USA,160286.25930000003,1511283.458,0.1061
Jasper County,2021-01-01,USA,262848.19798999996,2477742.287,0.1061
Lafayette County,2021-01-01,USA,55867.43571999997,526919.363,0.106
Green Bay Urban Area,2021-01-01,USA,884537.7953299999,8342271.428,0.106
Bryan County,2021-01-01,USA,67017.68815999999,632766.421,0.1059
Tulsa Urban Area,2021-01-01,USA,2036724.6128599995,19233886.154,0.1059
Richland Parish,2021-01-01,USA,14829.330200000004,139968.559,0.1059
Dodge County,2021-01-01,USA,78772.53381000004,744180.112,0.1059
Sumter County,2021-01-01,USA,129446.06203999999,1222678.723,0.1059
Scott County,2021-01-01,USA,437917.81774999993,4137057.494,0.1059
Lee County,2021-01-01,USA,55729.97915,526973.258,0.1058
Scott County,2021-01-01,USA,111887.81665999998,1057969.137,0.1058
Clay County,2021-01-01,USA,568918.36333,5375494.115,0.1058
Scott County,2021-01-01,USA,3932.61739,37221.36,0.1057
Fayetteville Urban Area,2021-01-01,USA,404383.13127999986,3825942.389,0.1057
Fayette County,2021-01-01,USA,14252.849100000003,134844.78,0.1057
Las Vegas Urban Area,2021-01-01,USA,4399080.834410001,41643342.075,0.1056
Hamilton County,2021-01-01,USA,38841.27109999999,367855.114,0.1056
Washington County,2021-01-01,USA,70562.3566,667938.372,0.1056
Lafayette Parish,2021-01-01,USA,457742.57340000017,4339604.616,0.1055
Cincinnati Urban Area,2021-01-01,USA,4578170.044870001,43402051.759,0.1055
Cobb County,2021-01-01,USA,1918251.9147500002,18191507.599,0.1054
Pottawatomie County,2021-01-01,USA,21860.40873,207502.429,0.1054
Davenport Urban Area,2021-01-01,USA,905887.2992100001,8593138.905,0.1054
Williams County,2021-01-01,USA,104322.16171000001,990747.575,0.1053
Clark County,2021-01-01,USA,28819.096919999993,273682.479,0.1053
Washington County,2021-01-01,USA,3509.9222800000016,33336.345,0.1053
Murray County,2021-01-01,USA,15436.841360000002,146558.84,0.1053
Roosevelt County,2021-01-01,USA,22599.08882999999,214670.789,0.1053
Walton County,2021-01-01,USA,44702.884749999976,425028.243,0.1052
Hampton Independent City,2021-01-01,USA,265322.7349599999,2524186.437,0.1051
Franklin County,2021-01-01,USA,58231.46926999997,554062.309,0.1051
Florence County,2021-01-01,USA,5583.098320000001,53116.069,0.1051
Cowley County,2021-01-01,USA,62514.79758,594680.489,0.1051
Clark County,2021-01-01,USA,305957.80860000005,2910969.81,0.1051
Garland County,2021-01-01,USA,109071.14717000003,1037311.071,0.1051
Hall County,2021-01-01,USA,174279.42630000002,1659426.712,0.105
Clark County,2021-01-01,USA,4454802.195219999,42441841.984,0.105
Madison County,2021-01-01,USA,12428.935000000005,118367.178,0.105
Norfolk Independent City,2021-01-01,USA,644042.58469,6134703.087,0.105
Chelan County,2021-01-01,USA,164960.05487,1572979.075,0.1049
Richmond Independent City,2021-01-01,USA,548787.1189700001,5232428.129,0.1049
Aurora County,2021-01-01,USA,6746.34943,64309.317,0.1049
Wyandot County,2021-01-01,USA,48668.41627999999,464091.125,0.1049
Goshen County,2021-01-01,USA,30130.544069999993,287217.184,0.1049
Grundy County,2021-01-01,USA,17840.968079999995,170201.233,0.1048
Marshall County,2021-01-01,USA,155576.64070999998,1483827.571,0.1048
Beadle County,2021-01-01,USA,53239.42256000001,507941.834,0.1048
Harper County,2021-01-01,USA,285.09164000000004,2723.016,0.1047
Henry County,2021-01-01,USA,87880.03388999999,839370.286,0.1047
Seward County,2021-01-01,USA,16994.24875,162262.328,0.1047
Cochran County,2021-01-01,USA,2385.1606899999997,22785.51,0.1047
Lawrence County,2021-01-01,USA,72819.21091000001,696089.734,0.1046
Nemaha County,2021-01-01,USA,8680.72314,82969.654,0.1046
Marshall County,2021-01-01,USA,46625.56802000001,445597.887,0.1046
Poweshiek County,2021-01-01,USA,28752.348470000008,274753.528,0.1046
Randall County,2021-01-01,USA,138000.14826000002,1319323.95,0.1046
De Kalb County,2021-01-01,USA,104230.74117000007,997557.788,0.1045
Ashley County,2021-01-01,USA,42438.72831,406106.553,0.1045
College Station Urban Area,2021-01-01,USA,382279.36493999994,3656746.547,0.1045
Emmet County,2021-01-01,USA,22358.88964000001,214001.178,0.1045
Hopkins County,2021-01-01,USA,59475.074399999976,569878.805,0.1044
Modesto Urban Area,2021-01-01,USA,861907.7572300001,8261022.611,0.1043
Craig County,2021-01-01,USA,20419.65521,195812.613,0.1043
Yuma County,2021-01-01,USA,183290.66754,1757678.663,0.1043
Terrell County,2021-01-01,USA,10772.40356,103257.369,0.1043
Fort Wayne Urban Area,2021-01-01,USA,1390169.2589700005,13328365.875,0.1043
Floyd County,2021-01-01,USA,184026.26078999997,1764803.053,0.1043
Lampasas County,2021-01-01,USA,10056.398800000004,96497.434,0.1042
Greene County,2021-01-01,USA,725223.97197,6962335.985,0.1042
Canadian County,2021-01-01,USA,193961.36628000007,1861215.955,0.1042
Fayette County,2021-01-01,USA,20490.59022000001,196901.642,0.1041
Newton County,2021-01-01,USA,4578.621329999999,44004.04,0.1041
Union County,2021-01-01,USA,58311.974850000006,560287.286,0.1041
Lincoln County,2021-01-01,USA,69062.05504000002,663278.627,0.1041
Grant County,2021-01-01,USA,19586.730269999993,188315.57,0.104
San Diego County,2021-01-01,USA,4693897.40412,45151124.805,0.104
Bolivar County,2021-01-01,USA,46527.302910000006,447312.977,0.104
Vernon County,2021-01-01,USA,23881.181570000008,229692.883,0.104
Brazos County,2021-01-01,USA,386214.5187499999,3714631.28,0.104
Tallahassee Urban Area,2021-01-01,USA,543942.6928,5233828.622,0.1039
Harrison County,2021-01-01,USA,19045.750040000006,183481.426,0.1038
Rio Blanco County,2021-01-01,USA,5037.149010000001,48508.396,0.1038
Lincoln County,2021-01-01,USA,43968.34463999999,423715.869,0.1038
Lac qui Parle County,2021-01-01,USA,11310.648709999996,108966.553,0.1038
Yolo County,2021-01-01,USA,690333.2615499999,6656755.834,0.1037
Delta County,2021-01-01,USA,1092.6076699999996,10539.226,0.1037
Lexington Urban Area,2021-01-01,USA,1026591.71133,9901783.37,0.1037
Audrain County,2021-01-01,USA,42575.93205000002,410524.188,0.1037
Lee County,2021-01-01,USA,16356.765490000002,157903.466,0.1036
Saline County,2021-01-01,USA,25088.22431,242189.938,0.1036
Knoxville Urban Area,2021-01-01,USA,1128553.64672,10888660.622,0.1036
Baker County,2021-01-01,USA,24206.571520000005,233649.041,0.1036
Sedgwick County,2021-01-01,USA,4244.624519999999,40985.196,0.1036
Austin County,2021-01-01,USA,31870.123190000006,307603.615,0.1036
Visalia Urban Area,2021-01-01,USA,406859.66516999993,3929403.115,0.1035
Tulsa County,2021-01-01,USA,1653283.9770300004,15968397.114,0.1035
Otero County,2021-01-01,USA,13198.330350000002,127507.747,0.1035
Camden County,2021-01-01,USA,26548.201740000004,256777.901,0.1034
Curry County,2021-01-01,USA,25696.16608,248422.446,0.1034
Tijuana Urban Area,2021-01-01,USA,4625555.517259998,44718820.954,0.1034
Lakeland Urban Area,2021-01-01,USA,787556.0504499999,7625309.082,0.1033
